	lvl_1	lvl_2	lvl_3	lvl_4	lvl_5	lvl_6	lvl_7	lvl_8	lvl_9	lvl_10	lvl_11	lvl_12	lvl_13	lvl_14	lvl_15	lvl_16
0.33899	-175.8480269	-175.953014	-176.0599369	-176.1679696	-176.276694	-176.3858771	-176.49538	-176.6051141	-174.2281759	-174.3379094	-174.4474114	-174.556594	-174.6653178	-174.77335	-174.8802725	-174.9852593
0.33999	-175.8502091	-175.9552508	-176.0622036	-176.1702542	-176.2789901	-176.3881812	-176.4976897	-176.607428	-174.2258621	-174.3355997	-174.4451073	-174.5542979	-174.6630334	-174.7710836	-174.8780358	-174.9830771
0.34099	-175.852393	-175.9574882	-176.0644705	-176.1725389	-176.2812863	-176.3904854	-176.4999995	-176.6097419	-174.2235482	-174.3332898	-174.4428032	-174.5520016	-174.6607485	-174.7688165	-174.8757983	-174.9808932
0.34199	-175.8545783	-175.9597265	-176.0667378	-176.1748238	-176.2835827	-176.3927898	-176.5023094	-176.6120559	-174.2212341	-174.3309798	-174.4404989	-174.5497051	-174.6584635	-174.766549	-174.8735599	-174.9787079
0.34299	-175.8567653	-175.9619656	-176.0690058	-176.1771092	-176.2858795	-176.3950942	-176.5046194	-176.6143699	-174.21892	-174.3286699	-174.4381944	-174.5474084	-174.6561782	-174.7642812	-174.8713208	-174.9765209
0.34399	-175.8589537	-175.9642056	-176.0712742	-176.179395	-176.2881764	-176.3973988	-176.5069295	-176.6166841	-174.216606	-174.3263598	-174.4358898	-174.5451115	-174.6538924	-174.7620129	-174.8690812	-174.9743325
0.34499	-175.8611436	-175.9664462	-176.0735429	-176.1816811	-176.2904735	-176.3997036	-176.5092397	-176.6189985	-174.2142917	-174.3240496	-174.433585	-174.5428146	-174.6516065	-174.759744	-174.8668405	-174.9721426
0.34599	-175.8633349	-175.9686875	-176.0758123	-176.1839671	-176.2927708	-176.4020084	-176.51155	-176.6213127	-174.2119774	-174.3217393	-174.4312802	-174.5405173	-174.6493203	-174.7574747	-174.8645991	-174.9699515
0.34699	-175.8655276	-175.9709296	-176.0780819	-176.1862535	-176.2950683	-176.4043134	-176.5138604	-176.623627	-174.209663	-174.3194289	-174.4289754	-174.5382197	-174.6470338	-174.755205	-174.8623569	-174.9677588
0.34799	-175.8677217	-175.9731726	-176.080352	-176.1885405	-176.297366	-176.4066186	-176.5161709	-176.6259415	-174.2073486	-174.3171186	-174.4266702	-174.5359219	-174.644747	-174.7529348	-174.860114	-174.9655645
0.34899	-175.8699173	-175.9754163	-176.0826227	-176.1908275	-176.2996639	-176.4089238	-176.5184815	-176.6282562	-174.2050341	-174.314808	-174.4243648	-174.5336243	-174.64246	-174.7506643	-174.8578703	-174.963369
0.34999	-175.8721142	-175.9776607	-176.0848938	-176.1931148	-176.3019618	-176.4112292	-176.5207922	-176.6305707	-174.2027196	-174.3124972	-174.4220595	-174.5313262	-174.6401727	-174.7483933	-174.8556259	-174.9611722
0.35099	-175.8743124	-175.9799059	-176.0871652	-176.1954025	-176.3042599	-176.4135348	-176.523103	-176.6328853	-174.2004049	-174.3101863	-174.419754	-174.529028	-174.637885	-174.7461218	-174.8533807	-174.9589738
0.35199	-175.876512	-175.9821517	-176.0894371	-176.1976905	-176.3065585	-176.4158404	-176.5254139	-176.6352001	-174.19809	-174.3078757	-174.4174484	-174.5267296	-174.6355971	-174.7438499	-174.8511349	-174.9567742
0.35299	-175.878713	-175.9843981	-176.0917093	-176.1999785	-176.3088572	-176.4181462	-176.5277247	-176.6375149	-174.1957753	-174.3055647	-174.4151425	-174.5244311	-174.6333089	-174.7415777	-174.8488885	-174.9545734
0.35399	-175.8809152	-175.9866455	-176.093982	-176.2022669	-176.3111557	-176.4204522	-176.5300358	-176.6398299	-174.1934605	-174.3032535	-174.4128365	-174.5221324	-174.6310206	-174.739305	-174.8466413	-174.9523712
0.35499	-175.8831186	-175.9888934	-176.0962553	-176.2045557	-176.3134547	-176.4227582	-176.5323471	-176.6421449	-174.1911455	-174.3009424	-174.4105305	-174.5198334	-174.628732	-174.7370319	-174.8443934	-174.9501676
0.35599	-175.8853234	-175.9911419	-176.0985288	-176.2068445	-176.3157538	-176.4250642	-176.5346583	-176.6444598	-174.1888305	-174.2986314	-174.4082245	-174.5175343	-174.626443	-174.7347583	-174.8421446	-174.9479631
0.35699	-175.8875293	-175.9933911	-176.1008026	-176.2091338	-176.3180533	-176.4273706	-176.5369696	-176.6467748	-174.1865155	-174.2963199	-174.4059183	-174.515235	-174.6241538	-174.7324845	-174.8398953	-174.945757
0.35799	-175.8897364	-175.9956412	-176.1030768	-176.2114233	-176.3203527	-176.4296771	-176.539281	-176.64909	-174.1842003	-174.2940084	-174.4036118	-174.5129356	-174.6218644	-174.7302102	-174.8376456	-174.9435499
0.35899	-175.8919448	-175.9978917	-176.1053516	-176.2137129	-176.3226522	-176.4319836	-176.5415925	-176.6514054	-174.1818849	-174.291697	-174.4013052	-174.5106358	-174.6195746	-174.7279353	-174.8353951	-174.9413415
0.35999	-175.8941545	-176.0001429	-176.1076269	-176.216003	-176.3249521	-176.4342903	-176.5439042	-176.6537206	-174.1795697	-174.2893855	-174.3989986	-174.5083361	-174.6172846	-174.7256602	-174.8331438	-174.9391319
0.36099	-175.8963653	-176.0023949	-176.1099024	-176.2182931	-176.3272521	-176.436597	-176.546216	-176.6560359	-174.1772544	-174.2870737	-174.3966918	-174.5060362	-174.6149945	-174.7233848	-174.8308917	-174.936921
0.36199	-175.898577	-176.0046473	-176.1121782	-176.2205835	-176.3295523	-176.4389039	-176.5485277	-176.6583514	-174.174939	-174.2847619	-174.394385	-174.503736	-174.6127041	-174.721109	-174.8286394	-174.9347093
0.36299	-175.9007902	-176.0069006	-176.1144544	-176.2228743	-176.3318525	-176.4412109	-176.5508395	-176.6606669	-174.1726236	-174.28245	-174.392078	-174.5014357	-174.6104133	-174.7188328	-174.8263861	-174.9324963
0.36399	-175.9030043	-176.0091543	-176.116731	-176.2251653	-176.3341529	-176.4435181	-176.5531514	-176.6629824	-174.170308	-174.2801382	-174.3897709	-174.4991353	-174.6081223	-174.7165561	-174.8241324	-174.9302821
0.36499	-175.9052196	-176.0114087	-176.1190079	-176.2274565	-176.3364536	-176.4458254	-176.5554635	-176.6652981	-174.1679922	-174.2778261	-174.3874635	-174.4968346	-174.6058312	-174.7142791	-174.821878	-174.9280668
0.36599	-175.9074358	-176.0136637	-176.1212853	-176.229748	-176.3387546	-176.4481327	-176.5577756	-176.6676138	-174.1656766	-174.275514	-174.3851562	-174.4945338	-174.6035398	-174.7120017	-174.8196232	-174.9258503
0.36699	-175.9096534	-176.0159192	-176.1235632	-176.2320396	-176.3410555	-176.4504402	-176.560088	-176.6699295	-174.1633609	-174.2732018	-174.3828487	-174.4922329	-174.6012481	-174.709724	-174.8173675	-174.923633
0.36799	-175.911872	-176.0181753	-176.1258414	-176.2343315	-176.3433565	-176.4527478	-176.5624002	-176.6722454	-174.1610451	-174.2708896	-174.3805413	-174.4899317	-174.5989562	-174.7074459	-174.8151113	-174.9214145
0.36899	-175.9140916	-176.0204322	-176.1281198	-176.2366237	-176.3456579	-176.4550556	-176.5647126	-176.6745613	-174.1587293	-174.2685771	-174.3782335	-174.4876304	-174.596664	-174.7051675	-174.8128544	-174.9191949
0.36999	-175.916312	-176.0226897	-176.1303985	-176.238916	-176.3479594	-176.4573633	-176.567025	-176.6768772	-174.1564133	-174.2662646	-174.3759257	-174.485329	-174.5943717	-174.7028887	-174.8105973	-174.9169744
0.37099	-175.9185336	-176.0249474	-176.1326776	-176.2412086	-176.3502609	-176.4596712	-176.5693377	-176.6791933	-174.1540973	-174.2639522	-174.3736177	-174.4830274	-174.5920791	-174.7006096	-174.8083395	-174.9147528
0.37199	-175.9207563	-176.0272058	-176.1349572	-176.2435015	-176.3525628	-176.4619794	-176.5716502	-176.6815094	-174.1517813	-174.2616395	-174.3713096	-174.4807257	-174.5897864	-174.69833	-174.8060808	-174.9125301
0.37299	-175.92298	-176.0294649	-176.1372371	-176.2457945	-176.3548646	-176.4642875	-176.573963	-176.6838255	-174.1494651	-174.2593268	-174.3690015	-174.4784237	-174.5874932	-174.6960501	-174.8038218	-174.9103064
0.37399	-175.9252046	-176.0317247	-176.1395172	-176.2480878	-176.3571668	-176.4665958	-176.5762758	-176.6861417	-174.1471489	-174.257014	-174.3666932	-174.4761216	-174.5852	-174.69377	-174.8015622	-174.9080818
0.37499	-175.9274301	-176.0339848	-176.1417977	-176.2503812	-176.3594689	-176.4689042	-176.5785887	-176.6884579	-174.1448327	-174.2547012	-174.364385	-174.4738194	-174.5829065	-174.6914895	-174.799302	-174.9058563
0.37599	-175.9296566	-176.0362454	-176.1440787	-176.2526749	-176.3617714	-176.4712128	-176.5809016	-176.6907743	-174.1425163	-174.2523881	-174.3620764	-174.471517	-174.580613	-174.6892086	-174.7970414	-174.9036299
0.37699	-175.9318841	-176.0385066	-176.1463598	-176.2549688	-176.364074	-176.4735213	-176.5832148	-176.6930907	-174.1401999	-174.2500752	-174.3597678	-174.4692145	-174.5783188	-174.6869274	-174.7947802	-174.9014023
0.37799	-175.9341125	-176.0407684	-176.1486413	-176.2572631	-176.3663766	-176.47583	-176.5855278	-176.6954071	-174.1378835	-174.247762	-174.357459	-174.4669118	-174.5760247	-174.684646	-174.7925184	-174.899174
0.37899	-175.9363419	-176.0430307	-176.1509233	-176.2595574	-176.3686794	-176.4781388	-176.5878409	-176.6977237	-174.135567	-174.2454488	-174.3551503	-174.464609	-174.5737304	-174.682364	-174.7902562	-174.8969447
0.37999	-175.9385721	-176.0452934	-176.1532054	-176.261852	-176.3709824	-176.4804477	-176.5901544	-176.7000403	-174.1332505	-174.2431355	-174.3528414	-174.462306	-174.5714359	-174.6800819	-174.7879934	-174.8947143
0.38099	-175.9408033	-176.0475567	-176.1554879	-176.2641468	-176.3732855	-176.4827569	-176.5924677	-176.7023569	-174.1309338	-174.2408222	-174.3505324	-174.4600029	-174.5691411	-174.6777994	-174.78573	-174.8924832
0.38199	-175.9430353	-176.0498207	-176.1577707	-176.2664419	-176.3755888	-176.485066	-176.5947811	-176.7046736	-174.1286171	-174.2385088	-174.3482231	-174.4576996	-174.5668461	-174.6755168	-174.7834662	-174.8902513
0.38299	-175.9452681	-176.052085	-176.1600539	-176.268737	-176.3778922	-176.4873751	-176.5970947	-176.7069903	-174.1263004	-174.2361954	-174.3459139	-174.4553963	-174.5645509	-174.6732336	-174.781202	-174.8880185
0.38399	-175.9475018	-176.0543497	-176.1623372	-176.2710324	-176.3801958	-176.4896845	-176.5994084	-176.7093072	-174.1239836	-174.2338818	-174.3436047	-174.4530928	-174.5622554	-174.6709502	-174.7789372	-174.8857846
0.38499	-175.9497366	-176.0566149	-176.1646209	-176.273328	-176.3824995	-176.491994	-176.6017219	-176.7116241	-174.1216668	-174.231568	-174.3412954	-174.450789	-174.5599599	-174.6686663	-174.7766719	-174.8835499
0.38599	-175.951972	-176.0588808	-176.1669051	-176.2756238	-176.3848034	-176.4943036	-176.6040357	-176.713941	-174.1193498	-174.2292542	-174.3389856	-174.4484851	-174.5576641	-174.6663823	-174.7744061	-174.8813145
0.38699	-175.9542082	-176.0611471	-176.1691894	-176.2779198	-176.3871074	-176.4966133	-176.6063495	-176.716258	-174.1170328	-174.2269405	-174.336676	-174.4461812	-174.5553681	-174.6640981	-174.7721398	-174.8790783
0.38799	-175.9564453	-176.0634139	-176.1714739	-176.2802162	-176.3894114	-176.498923	-176.6086635	-176.718575	-174.1147158	-174.2246265	-174.3343662	-174.4438771	-174.5530719	-174.6618134	-174.769873	-174.8768412
0.38899	-175.9586833	-176.065681	-176.1737589	-176.2825126	-176.3917158	-176.5012328	-176.6109775	-176.7208922	-174.1123987	-174.2223127	-174.3320565	-174.4415728	-174.5507755	-174.6595284	-174.7676059	-174.8746032
0.38999	-175.960922	-176.0679488	-176.1760442	-176.2848091	-176.3940201	-176.5035427	-176.6132916	-176.7232094	-174.1100816	-174.2199986	-174.3297464	-174.4392684	-174.5484787	-174.6572433	-174.7653383	-174.8723645
0.39099	-175.9631616	-176.070217	-176.1783298	-176.2871058	-176.3963246	-176.5058529	-176.6156056	-176.7255266	-174.1077644	-174.2176844	-174.3274365	-174.4369638	-174.5461819	-174.6549579	-174.7630701	-174.8701251
0.39199	-175.9654019	-176.0724855	-176.1806155	-176.2894029	-176.3986294	-176.5081631	-176.6179199	-176.7278439	-174.1054472	-174.2153701	-174.3251262	-174.4346592	-174.543885	-174.6526718	-174.7608013	-174.8678848
0.39299	-175.9676429	-176.0747545	-176.1829016	-176.2917001	-176.4009343	-176.5104733	-176.6202342	-176.7301612	-174.1031298	-174.213056	-174.3228161	-174.4323544	-174.5415879	-174.6503857	-174.7585323	-174.8656437
0.39399	-175.9698846	-176.0770241	-176.1851879	-176.2939975	-176.4032392	-176.5127836	-176.6225484	-176.7324786	-174.1008124	-174.2107417	-174.3205058	-174.4300494	-174.5392906	-174.6480994	-174.7562629	-174.863402
0.39499	-175.9721271	-176.0792941	-176.1874747	-176.2962951	-176.4055441	-176.515094	-176.6248629	-176.734796	-174.098495	-174.2084272	-174.3181953	-174.4277444	-174.536993	-174.6458129	-174.753993	-174.8611593
0.39599	-175.9743705	-176.0815644	-176.1897617	-176.2985929	-176.4078494	-176.5174047	-176.6271774	-176.7371135	-174.0961775	-174.2061127	-174.3158847	-174.4254394	-174.5346951	-174.6435259	-174.7517225	-174.8589161
0.39699	-175.9766146	-176.0838352	-176.1920488	-176.3008909	-176.4101548	-176.5197152	-176.629492	-176.7394312	-174.09386	-174.2037981	-174.3135742	-174.423134	-174.5323972	-174.6412387	-174.7494518	-174.8566721
0.39799	-175.9788594	-176.0861066	-176.1943362	-176.3031889	-176.4124603	-176.5220261	-176.6318066	-176.7417487	-174.0915423	-174.2014836	-174.3112634	-174.4208284	-174.5300991	-174.6389512	-174.7471806	-174.8544272
0.39899	-175.981105	-176.0883782	-176.196624	-176.3054873	-176.4147658	-176.5243368	-176.6341213	-176.7440663	-174.0892246	-174.199169	-174.3089525	-174.4185229	-174.5278008	-174.6366635	-174.7449088	-174.8521816
0.39999	-175.9833512	-176.0906503	-176.1989122	-176.3077858	-176.4170715	-176.5266477	-176.6364362	-176.7463841	-174.086907	-174.1968542	-174.3066417	-174.4162172	-174.5255023	-174.6343753	-174.7426366	-174.8499356
0.40099	-175.985598	-176.0929228	-176.2012004	-176.3100845	-176.4193775	-176.5289588	-176.6387509	-176.7487019	-174.0845893	-174.1945392	-174.3043308	-174.4139114	-174.5232037	-174.6320871	-174.7403641	-174.8476888
0.40199	-175.9878456	-176.0951958	-176.2034889	-176.3123832	-176.4216834	-176.53127	-176.6410659	-176.7510197	-174.0822714	-174.1922244	-174.3020196	-174.4116053	-174.5209049	-174.6297986	-174.7380913	-174.8454411
